날짜,지역,방문자수,연령대,성별,이벤트 종류,참여자수,참여비율
2023-12-11,충남,1,노년,여,커뮤니티 청소 활동,0,0.0
2023-12-11,대전,26,청소년,남,커뮤니티 청소 활동,8,30.76923076923077
2023-12-11,대전,14,청소년,여,커뮤니티 청소 활동,6,42.857142857142854
2023-12-11,대전,1,청년,남,커뮤니티 청소 활동,0,0.0
2023-12-11,대전,35,청년,여,커뮤니티 청소 활동,11,31.428571428571427
2023-12-11,대전,25,장년,남,커뮤니티 청소 활동,16,64.0
2023-12-11,대전,2,장년,여,커뮤니티 청소 활동,1,50.0
2023-12-11,대전,11,노년,남,커뮤니티 청소 활동,8,72.72727272727273
2023-12-11,대전,15,노년,여,커뮤니티 청소 활동,6,40.0
2023-12-12,울산,23,청소년,남,커뮤니티 청소 활동,3,13.043478260869565
2023-12-12,울산,30,청소년,여,커뮤니티 청소 활동,15,50.0
2023-12-12,울산,32,청년,남,커뮤니티 청소 활동,14,43.75
2023-12-12,울산,20,청년,여,커뮤니티 청소 활동,17,85.0
2023-12-12,울산,37,장년,남,커뮤니티 청소 활동,18,48.64864864864865
2023-12-12,울산,8,장년,여,커뮤니티 청소 활동,5,62.5
2023-12-12,울산,12,노년,남,커뮤니티 청소 활동,3,25.0
2023-12-12,울산,3,노년,여,커뮤니티 청소 활동,0,0.0
2023-12-13,전남,25,청소년,남,게임 및 퀴즈,4,16.0
2023-12-13,전남,2,청소년,여,게임 및 퀴즈,0,0.0
2023-12-13,전남,8,청년,남,게임 및 퀴즈,7,87.5
2023-12-13,전남,11,청년,여,게임 및 퀴즈,2,18.181818181818183
2023-12-13,전남,39,장년,남,게임 및 퀴즈,4,10.256410256410255
2023-12-13,전남,26,장년,여,게임 및 퀴즈,13,50.0
2023-12-13,전남,25,노년,남,게임 및 퀴즈,5,20.0
2023-12-13,전남,32,노년,여,게임 및 퀴즈,1,3.125
2023-12-13,울산,15,청소년,남,재활용 아트 전시,7,46.666666666666664
2023-12-13,울산,20,청소년,여,재활용 아트 전시,10,50.0
2023-12-13,울산,8,청년,남,재활용 아트 전시,4,50.0
2023-12-13,울산,35,청년,여,재활용 아트 전시,11,31.428571428571427
2023-12-13,울산,10,장년,남,재활용 아트 전시,7,70.0
2023-12-13,울산,31,장년,여,재활용 아트 전시,18,58.06451612903226
2023-12-13,울산,40,노년,남,재활용 아트 전시,16,40.0
2023-12-13,울산,37,노년,여,재활용 아트 전시,5,13.513513513513514
2023-12-13,세종,17,청소년,남,게임 및 퀴즈,8,47.05882352941176
2023-12-13,세종,7,청소년,여,게임 및 퀴즈,1,14.285714285714285
2023-12-13,세종,2,청년,남,게임 및 퀴즈,0,0.0
2023-12-13,세종,40,청년,여,게임 및 퀴즈,19,47.5
2023-12-13,세종,38,장년,남,게임 및 퀴즈,5,13.157894736842104
2023-12-13,세종,32,장년,여,게임 및 퀴즈,12,37.5
2023-12-13,세종,14,노년,남,게임 및 퀴즈,8,57.14285714285714
2023-12-13,세종,37,노년,여,게임 및 퀴즈,2,5.405405405405405
2023-12-13,제주,4,청소년,남,재활용 아트 전시,2,50.0
2023-12-13,제주,6,청소년,여,재활용 아트 전시,5,83.33333333333334
2023-12-13,제주,29,청년,남,재활용 아트 전시,4,13.793103448275861
2023-12-13,제주,14,청년,여,재활용 아트 전시,13,92.85714285714286
2023-12-13,제주,34,장년,남,재활용 아트 전시,14,41.17647058823529
2023-12-13,제주,16,장년,여,재활용 아트 전시,15,93.75
2023-12-13,제주,17,노년,남,재활용 아트 전시,12,70.58823529411765
2023-12-13,제주,29,노년,여,재활용 아트 전시,10,34.48275862068966
2023-12-13,대구,37,청소년,남,게임 및 퀴즈,19,51.35135135135135
2023-12-13,대구,13,청소년,여,게임 및 퀴즈,3,23.076923076923077
2023-12-13,대구,35,청년,남,게임 및 퀴즈,6,17.142857142857142
2023-12-13,대구,25,청년,여,게임 및 퀴즈,12,48.0
2023-12-13,대구,21,장년,남,게임 및 퀴즈,18,85.71428571428571
2023-12-13,대구,33,장년,여,게임 및 퀴즈,16,48.484848484848484
2023-12-13,대구,13,노년,남,게임 및 퀴즈,5,38.46153846153847
2023-12-13,대구,7,노년,여,게임 및 퀴즈,2,28.57142857142857
2023-12-13,광주,33,청소년,남,홍보 부스 운영,11,33.33333333333333
2023-12-13,광주,30,청소년,여,홍보 부스 운영,9,30.0
2023-12-13,광주,37,청년,남,홍보 부스 운영,13,35.13513513513514
2023-12-13,광주,23,청년,여,홍보 부스 운영,16,69.56521739130434
2023-12-13,광주,13,장년,남,홍보 부스 운영,1,7.6923076923076925
2023-12-13,광주,21,장년,여,홍보 부스 운영,14,66.66666666666666
2023-12-13,광주,18,노년,남,홍보 부스 운영,4,22.22222222222222
2023-12-13,광주,28,노년,여,홍보 부스 운영,1,3.571428571428571
2023-12-13,서울,39,청소년,남,게임 및 퀴즈,1,2.564102564102564
2023-12-13,서울,34,청소년,여,게임 및 퀴즈,12,35.294117647058826
2023-12-13,서울,18,청년,남,게임 및 퀴즈,9,50.0
2023-12-13,서울,38,청년,여,게임 및 퀴즈,18,47.368421052631575
2023-12-13,서울,34,장년,남,게임 및 퀴즈,8,23.52941176470588
2023-12-13,서울,36,장년,여,게임 및 퀴즈,16,44.44444444444444
2023-12-13,서울,5,노년,남,게임 및 퀴즈,4,80.0
2023-12-13,서울,21,노년,여,게임 및 퀴즈,18,85.71428571428571
2023-12-13,경북,13,청소년,남,커뮤니티 청소 활동,8,61.53846153846154
2023-12-13,경북,13,청소년,여,커뮤니티 청소 활동,0,0.0
2023-12-13,경북,30,청년,남,커뮤니티 청소 활동,11,36.666666666666664
2023-12-13,경북,14,청년,여,커뮤니티 청소 활동,10,71.42857142857143
2023-12-13,경북,39,장년,남,커뮤니티 청소 활동,20,51.28205128205128
2023-12-13,경북,21,장년,여,커뮤니티 청소 활동,18,85.71428571428571
2023-12-13,경북,5,노년,남,커뮤니티 청소 활동,1,20.0
2023-12-13,경북,15,노년,여,커뮤니티 청소 활동,3,20.0
2023-12-13,강원,33,청소년,남,홍보 부스 운영,9,27.27272727272727
2023-12-13,강원,5,청소년,여,홍보 부스 운영,1,20.0
2023-12-13,강원,8,청년,남,홍보 부스 운영,2,25.0
2023-12-13,강원,15,청년,여,홍보 부스 운영,3,20.0
2023-12-13,강원,7,장년,남,홍보 부스 운영,3,42.857142857142854
2023-12-13,강원,27,장년,여,홍보 부스 운영,6,22.22222222222222
2023-12-13,강원,13,노년,남,홍보 부스 운영,9,69.23076923076923
2023-12-13,강원,13,노년,여,홍보 부스 운영,1,7.6923076923076925
2023-12-13,충남,33,청소년,남,커뮤니티 청소 활동,11,33.33333333333333
2023-12-13,충남,27,청소년,여,커뮤니티 청소 활동,6,22.22222222222222
2023-12-13,충남,12,청년,남,커뮤니티 청소 활동,6,50.0
2023-12-13,충남,33,청년,여,커뮤니티 청소 활동,19,57.57575757575758
2023-12-13,충남,3,장년,남,커뮤니티 청소 활동,1,33.33333333333333
2023-12-13,충남,12,장년,여,커뮤니티 청소 활동,5,41.66666666666667
2023-12-13,충남,9,노년,남,커뮤니티 청소 활동,7,77.77777777777779
2023-12-13,충남,8,노년,여,커뮤니티 청소 활동,3,37.5
2023-12-13,경남,39,청소년,남,재활용 아트 전시,3,7.6923076923076925
2023-12-13,경남,5,청소년,여,재활용 아트 전시,1,20.0
2023-12-13,경남,39,청년,남,재활용 아트 전시,19,48.717948717948715
2023-12-13,경남,11,청년,여,재활용 아트 전시,3,27.27272727272727
2023-12-13,경남,26,장년,남,재활용 아트 전시,13,50.0
2023-12-13,경남,6,장년,여,재활용 아트 전시,3,50.0
2023-12-13,경남,21,노년,남,재활용 아트 전시,6,28.57142857142857
2023-12-13,경남,33,노년,여,재활용 아트 전시,18,54.54545454545454
2023-12-13,대전,5,청소년,남,홍보 부스 운영,0,0.0
2023-12-13,대전,8,청소년,여,홍보 부스 운영,1,12.5
2023-12-13,대전,4,청년,남,홍보 부스 운영,0,0.0
2023-12-13,대전,1,청년,여,홍보 부스 운영,0,0.0
2023-12-13,대전,30,장년,남,홍보 부스 운영,5,16.666666666666664
2023-12-13,대전,40,장년,여,홍보 부스 운영,10,25.0
2023-12-13,대전,8,노년,남,홍보 부스 운영,4,50.0
2023-12-13,대전,19,노년,여,홍보 부스 운영,3,15.789473684210526
2023-12-14,대구,31,청소년,남,게임 및 퀴즈,6,19.35483870967742
2023-12-14,대구,3,청소년,여,게임 및 퀴즈,2,66.66666666666666
2023-12-14,대구,9,청년,남,게임 및 퀴즈,3,33.33333333333333
2023-12-14,대구,22,청년,여,게임 및 퀴즈,19,86.36363636363636
2023-12-14,대구,29,장년,남,게임 및 퀴즈,19,65.51724137931035
2023-12-14,대구,5,장년,여,게임 및 퀴즈,1,20.0
2023-12-14,대구,38,노년,남,게임 및 퀴즈,14,36.84210526315789
2023-12-14,대구,2,노년,여,게임 및 퀴즈,1,50.0
2023-12-14,경북,30,청소년,남,홍보 부스 운영,10,33.33333333333333
2023-12-14,경북,13,청소년,여,홍보 부스 운영,11,84.61538461538461
2023-12-14,경북,2,청년,남,홍보 부스 운영,1,50.0
2023-12-14,경북,38,청년,여,홍보 부스 운영,10,26.31578947368421
2023-12-14,경북,6,장년,남,홍보 부스 운영,3,50.0
2023-12-14,경북,8,장년,여,홍보 부스 운영,5,62.5
2023-12-14,경북,24,노년,남,홍보 부스 운영,2,8.333333333333332
2023-12-14,경북,28,노년,여,홍보 부스 운영,10,35.714285714285715
2023-12-14,충북,16,청소년,남,재활용 아트 전시,6,37.5
2023-12-14,충북,24,청소년,여,재활용 아트 전시,6,25.0
2023-12-14,충북,37,청년,남,재활용 아트 전시,14,37.83783783783784
2023-12-14,충북,16,청년,여,재활용 아트 전시,7,43.75
2023-12-14,충북,8,장년,남,재활용 아트 전시,7,87.5
2023-12-14,충북,19,장년,여,재활용 아트 전시,12,63.1578947368421
2023-12-14,충북,20,노년,남,재활용 아트 전시,3,15.0
2023-12-14,충북,36,노년,여,재활용 아트 전시,18,50.0
2023-12-15,서울,14,청소년,남,커뮤니티 청소 활동,4,28.57142857142857
2023-12-15,서울,30,청소년,여,커뮤니티 청소 활동,14,46.666666666666664
2023-12-15,서울,32,청년,남,커뮤니티 청소 활동,4,12.5
2023-12-15,서울,16,청년,여,커뮤니티 청소 활동,10,62.5
2023-12-15,서울,14,장년,남,커뮤니티 청소 활동,13,92.85714285714286
2023-12-15,서울,1,장년,여,커뮤니티 청소 활동,0,0.0
2023-12-15,서울,31,노년,남,커뮤니티 청소 활동,20,64.51612903225806
2023-12-15,서울,1,노년,여,커뮤니티 청소 활동,0,0.0
2023-12-15,대전,16,청소년,남,홍보 부스 운영,3,18.75
2023-12-15,대전,23,청소년,여,홍보 부스 운영,11,47.82608695652174
2023-12-15,대전,38,청년,남,홍보 부스 운영,4,10.526315789473683
2023-12-15,대전,34,청년,여,홍보 부스 운영,8,23.52941176470588
2023-12-15,대전,6,장년,남,홍보 부스 운영,1,16.666666666666664
2023-12-15,대전,8,장년,여,홍보 부스 운영,0,0.0
2023-12-15,대전,19,노년,남,홍보 부스 운영,4,21.052631578947366
2023-12-15,대전,11,노년,여,홍보 부스 운영,6,54.54545454545454
2023-12-15,광주,20,청소년,남,워크숍 개최,15,75.0
2023-12-15,광주,20,청소년,여,워크숍 개최,10,50.0
2023-12-15,광주,3,청년,남,워크숍 개최,0,0.0
2023-12-15,광주,39,청년,여,워크숍 개최,16,41.02564102564102
2023-12-15,광주,22,장년,남,워크숍 개최,1,4.545454545454546
2023-12-15,광주,12,장년,여,워크숍 개최,6,50.0
2023-12-15,광주,12,노년,남,워크숍 개최,3,25.0
2023-12-15,광주,30,노년,여,워크숍 개최,9,30.0
2023-12-15,부산,11,청소년,남,재활용 아트 전시,0,0.0
2023-12-15,부산,19,청소년,여,재활용 아트 전시,3,15.789473684210526
2023-12-15,부산,23,청년,남,재활용 아트 전시,18,78.26086956521739
2023-12-15,부산,8,청년,여,재활용 아트 전시,0,0.0
2023-12-15,부산,26,장년,남,재활용 아트 전시,9,34.61538461538461
2023-12-15,부산,40,장년,여,재활용 아트 전시,10,25.0
2023-12-15,부산,22,노년,남,재활용 아트 전시,17,77.27272727272727
2023-12-15,부산,12,노년,여,재활용 아트 전시,1,8.333333333333332
2023-12-15,전북,9,청소년,남,게임 및 퀴즈,3,33.33333333333333
2023-12-15,전북,33,청소년,여,게임 및 퀴즈,18,54.54545454545454
2023-12-15,전북,31,청년,남,게임 및 퀴즈,20,64.51612903225806
2023-12-15,전북,12,청년,여,게임 및 퀴즈,2,16.666666666666664
2023-12-15,전북,30,장년,남,게임 및 퀴즈,7,23.333333333333332
2023-12-15,전북,34,장년,여,게임 및 퀴즈,7,20.588235294117645
2023-12-15,전북,8,노년,남,게임 및 퀴즈,6,75.0
2023-12-15,전북,29,노년,여,게임 및 퀴즈,6,20.689655172413794
2023-12-15,전남,10,청소년,남,워크숍 개최,8,80.0
2023-12-15,전남,13,청소년,여,워크숍 개최,6,46.15384615384615
2023-12-15,전남,36,청년,남,워크숍 개최,4,11.11111111111111
2023-12-15,전남,32,청년,여,워크숍 개최,4,12.5
2023-12-15,전남,39,장년,남,워크숍 개최,16,41.02564102564102
2023-12-15,전남,30,장년,여,워크숍 개최,4,13.333333333333334
2023-12-15,전남,17,노년,남,워크숍 개최,0,0.0
2023-12-15,전남,40,노년,여,워크숍 개최,4,10.0
2023-12-15,세종,6,청소년,남,재활용 품목 수집 이벤트,1,16.666666666666664
2023-12-15,세종,37,청소년,여,재활용 품목 수집 이벤트,2,5.405405405405405
2023-12-15,세종,11,청년,남,재활용 품목 수집 이벤트,8,72.72727272727273
2023-12-15,세종,15,청년,여,재활용 품목 수집 이벤트,11,73.33333333333333
2023-12-15,세종,19,장년,남,재활용 품목 수집 이벤트,18,94.73684210526315
2023-12-15,세종,27,장년,여,재활용 품목 수집 이벤트,11,40.74074074074074
2023-12-15,세종,18,노년,남,재활용 품목 수집 이벤트,15,83.33333333333334
2023-12-15,세종,7,노년,여,재활용 품목 수집 이벤트,6,85.71428571428571
2023-12-15,충남,23,청소년,남,커뮤니티 청소 활동,17,73.91304347826086
2023-12-15,충남,9,청소년,여,커뮤니티 청소 활동,0,0.0
2023-12-15,충남,27,청년,남,커뮤니티 청소 활동,8,29.629629629629626
2023-12-15,충남,27,청년,여,커뮤니티 청소 활동,15,55.55555555555556
2023-12-15,충남,26,장년,남,커뮤니티 청소 활동,10,38.46153846153847
2023-12-15,충남,6,장년,여,커뮤니티 청소 활동,3,50.0
2023-12-15,충남,5,노년,남,커뮤니티 청소 활동,2,40.0
2023-12-15,충남,10,노년,여,커뮤니티 청소 활동,9,90.0
2023-12-15,인천,23,청소년,남,홍보 부스 운영,14,60.86956521739131
2023-12-15,인천,11,청소년,여,홍보 부스 운영,10,90.9090909090909
2023-12-15,인천,32,청년,남,홍보 부스 운영,1,3.125
2023-12-15,인천,25,청년,여,홍보 부스 운영,17,68.0
2023-12-15,인천,6,장년,남,홍보 부스 운영,3,50.0
2023-12-15,인천,33,장년,여,홍보 부스 운영,15,45.45454545454545
2023-12-15,인천,15,노년,남,홍보 부스 운영,9,60.0
2023-12-15,인천,36,노년,여,홍보 부스 운영,9,25.0
2023-12-15,대구,4,청소년,남,재활용 아트 전시,0,0.0
2023-12-15,대구,17,청소년,여,재활용 아트 전시,1,5.88235294117647
2023-12-15,대구,27,청년,남,재활용 아트 전시,17,62.96296296296296
2023-12-15,대구,26,청년,여,재활용 아트 전시,20,76.92307692307693
2023-12-15,대구,23,장년,남,재활용 아트 전시,13,56.52173913043478
2023-12-15,대구,37,장년,여,재활용 아트 전시,3,8.108108108108109
2023-12-15,대구,7,노년,남,재활용 아트 전시,3,42.857142857142854
2023-12-15,대구,5,노년,여,재활용 아트 전시,0,0.0
2023-12-15,경북,37,청소년,남,게임 및 퀴즈,19,51.35135135135135
2023-12-15,경북,10,청소년,여,게임 및 퀴즈,6,60.0
2023-12-15,경북,22,청년,남,게임 및 퀴즈,4,18.181818181818183
2023-12-15,경북,15,청년,여,게임 및 퀴즈,13,86.66666666666667
2023-12-15,경북,40,장년,남,게임 및 퀴즈,8,20.0
2023-12-15,경북,8,장년,여,게임 및 퀴즈,6,75.0
2023-12-15,경북,14,노년,남,게임 및 퀴즈,0,0.0
2023-12-15,경북,29,노년,여,게임 및 퀴즈,15,51.724137931034484
2023-12-15,충북,7,청소년,남,커뮤니티 청소 활동,0,0.0
2023-12-15,충북,21,청소년,여,커뮤니티 청소 활동,15,71.42857142857143
2023-12-15,충북,26,청년,남,커뮤니티 청소 활동,11,42.30769230769231
2023-12-15,충북,38,청년,여,커뮤니티 청소 활동,4,10.526315789473683
2023-12-15,충북,30,장년,남,커뮤니티 청소 활동,18,60.0
2023-12-15,충북,22,장년,여,커뮤니티 청소 활동,12,54.54545454545454
2023-12-15,충북,34,노년,남,커뮤니티 청소 활동,15,44.11764705882353
2023-12-15,충북,34,노년,여,커뮤니티 청소 활동,2,5.88235294117647
2023-12-15,제주,7,청소년,남,커뮤니티 청소 활동,1,14.285714285714285
2023-12-15,제주,34,청소년,여,커뮤니티 청소 활동,11,32.35294117647059
2023-12-15,제주,39,청년,남,커뮤니티 청소 활동,16,41.02564102564102
2023-12-15,제주,22,청년,여,커뮤니티 청소 활동,1,4.545454545454546
2023-12-15,제주,27,장년,남,커뮤니티 청소 활동,0,0.0
2023-12-15,제주,15,장년,여,커뮤니티 청소 활동,14,93.33333333333333
2023-12-15,제주,37,노년,남,커뮤니티 청소 활동,19,51.35135135135135
2023-12-15,제주,33,노년,여,커뮤니티 청소 활동,5,15.151515151515152
2023-12-15,강원,28,청소년,남,업사이클링 마켓,6,21.428571428571427
2023-12-15,강원,30,청소년,여,업사이클링 마켓,13,43.333333333333336
2023-12-15,강원,33,청년,남,업사이클링 마켓,8,24.242424242424242
2023-12-15,강원,2,청년,여,업사이클링 마켓,1,50.0
2023-12-15,강원,26,장년,남,업사이클링 마켓,11,42.30769230769231
2023-12-15,강원,14,장년,여,업사이클링 마켓,7,50.0
2023-12-15,강원,33,노년,남,업사이클링 마켓,2,6.0606060606060606
2023-12-15,강원,20,노년,여,업사이클링 마켓,1,5.0
2023-12-16,경남,11,청소년,남,워크숍 개최,4,36.36363636363637
2023-12-16,경남,31,청소년,여,워크숍 개최,4,12.903225806451612
2023-12-16,경남,5,청년,남,워크숍 개최,0,0.0
2023-12-16,경남,40,청년,여,워크숍 개최,4,10.0
2023-12-16,경남,25,장년,남,워크숍 개최,2,8.0
2023-12-16,경남,32,장년,여,워크숍 개최,5,15.625
2023-12-16,경남,6,노년,남,워크숍 개최,1,16.666666666666664
